Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link 
Office Manager Egypt Branch,Petrogas E&P LLC,"Nasr City, Cairo, Egypt",8 days ago,Full Time,Manager · Accounting/Finance · Administration · 8 - 10 Yrs of Exp · Office management · Tax Law Financial Data Analysis · Business Development · Communication · Administration · oil and gas · Business Analysis,https://wuzzuf.net/jobs/p/ujf3zX3cCgEB-Office-Manager-Egypt-Branch-Petrogas-EP-LLC-Cairo-Egypt?o=211&l=sp&t=sj&a=data%20science|search-v3|hpb
Android Developer,Anspire Agency,"New Cairo, Cairo, Egypt",18 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Android · Information Technology (IT) · Mobile Development · Software · Software Development · APIs Computer Science · Design,https://wuzzuf.net/jobs/p/NaV5pDlWR49W-Android-Developer-Anspire-Agency-Cairo-Egypt?o=212&l=sp&t=sj&a=data%20science|search-v3|hpb
Product Manager (Dermatology) - Marketing,prima pharm,"Nasr City, Cairo, Egypt",18 days ago,Full Time,Experienced · Marketing/PR/Advertising · Pharmaceutical · 3 - 6 Yrs of Exp · Product Management · Management · Marketing · Product Science · Planning · English · Vet,https://wuzzuf.net/jobs/p/qMKhGgaWcAzN-Product-Manager-Dermatology---Marketing-prima-pharm-Cairo-Egypt?o=213&l=sp&t=sj&a=data%20science|search-v3|hpb
Systems Consultant,Ghabbour Auto,"Abu Rawash, Giza, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Information Technology (IT) Computer Science · SQL · Oracle · Unix · Systems,https://wuzzuf.net/jobs/p/zbjiA68yXTft-Systems-Consultant-Ghabbour-Auto-Giza-Egypt?o=214&l=sp&t=sj&a=data%20science|search-v3|hpb
Software Senior Business Analyst,Softec Technologies,"Maadi, Cairo, Egypt",19 days ago,Full Time,Experienced · IT/Software Development · Project/Program Management · Analyst/Research · 5+ Yrs of Exp · Business Analysis · System Analysis · Technical Analysis · Analysis · Information Technology (IT) Computer Science · Project Management,https://wuzzuf.net/jobs/p/6xBQPOGKBHuy-Software-Senior-Business-Analyst-Softec-Technologies-Cairo-Egypt?o=215&l=sp&t=sj&a=data%20science|search-v3|hpb
Android Developer (Java & Kotlin)– Mid level,GameOn for Information Solutions,"Sheikh Zayed, Giza, Egypt",24 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Android · Android SDK Computer Science · Information Technology (IT) · Mobile Development · APIs · Software Development,https://wuzzuf.net/jobs/p/6rJAJZ2MwVel-Android-Developer-Java-Kotlin%E2%80%93-Mid-level-GameOn-for-Information-Solutions-Giza-Egypt?o=216&l=sp&t=sj&a=data%20science|search-v3|hpb
Network Manager (Telecommunication Companies Background),Confidential,"Sheraton, Cairo, Egypt",16 days ago,Full Time,Manager · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp Computer Science · Engineering · Information Technology (IT) · Manager · network · Networking · ITIL,https://wuzzuf.net/jobs/p/nY4w3OiJr4N6-Network-Manager-Telecommunication-Companies-Background-Cairo-Egypt?o=217&l=sp&t=sj&a=data%20science|search-v3|hpb
DevOps Engineer,Limbic Entertainment (Cairo Office),"Heliopolis, Cairo, Egypt",24 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · DevOps · Engineering · System Administration Computer Science · Programming · Software Development · Information Technology (IT) · JIRA,https://wuzzuf.net/jobs/p/SUVqO6lG8yiO-DevOps-Engineer-Limbic-Entertainment-Cairo-Office-Cairo-Egypt?o=218&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Devops Engineer,Trufla,"Heliopolis, Cairo, Egypt",24 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 4+ Yrs of Exp · AWS · Azure · Cloud Computer Science · Docker · Engineering · Information Technology (IT),https://wuzzuf.net/jobs/p/biaLPnEUTxtW-Senior-Devops-Engineer-Trufla-Cairo-Egypt?o=219&l=sp&t=sj&a=data%20science|search-v3|hpb
ERP Implementer,East Technologies,"Cairo, Egypt",8 days ago,Full Time,Experienced · Accounting/Finance · IT/Software Development · 3+ Yrs of Exp · Information Technology (IT) · ERP · Arabic · English · Implementation Computer Science · SQL · Financial,https://wuzzuf.net/jobs/p/KMM2T841CUOb-ERP-Implementer-East-Technologies-Cairo-Egypt?o=220&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Load & Performance Test Engineer,Expleo,"Maadi, Cairo, Egypt",8 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 4 - 8 Yrs of Exp · Agile · DevOps · Engineering · Performance · Testing · JMeter · Software Testing,https://wuzzuf.net/jobs/p/e3Snm2aPf4Re-Senior-Load-Performance-Test-Engineer-Expleo-Cairo-Egypt?o=221&l=sp&t=sj&a=data%20science|search-v3|hpb
Technical Consultant,Docusign,"New Cairo, Cairo, Egypt",8 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 10 Yrs of Exp Computer Science · Implementation · Consulting · Software · Java · XML · RESTful APIs · API,https://wuzzuf.net/jobs/p/kyoZcU0E8Y4j-Technical-Consultant-Docusign-Cairo-Egypt?o=222&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Technical Sales Engineer – Software,Caelum Egypt,"Dokki, Giza, Egypt",19 days ago,Full Time,Experienced · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Communication Computer Science · Information Technology (IT) · Sales · Software Engineering · Software · Software Sales,https://wuzzuf.net/jobs/p/lnIQZFSd0OtH-Senior-Technical-Sales-Engineer-%E2%80%93-Software-Caelum-Egypt-Giza-Egypt?o=223&l=sp&t=sj&a=data%20science|search-v3|hpb
Dot Net Software Developer,SoftTrend,"Maadi, Cairo, Egypt",19 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · .Net · ASP.Net · MVC · Full Stack · Information Technology (IT) · Software Development Computer Science · Software Engineering,https://wuzzuf.net/jobs/p/qx3IdyuoqZhh-Dot-Net-Software-Developer-SoftTrend-Cairo-Egypt?o=224&l=sp&t=sj&a=data%20science|search-v3|hpb
Java Developer,Advansys ESC,"Nasr City, Cairo, Egypt",19 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Information Technology (IT) · Java · Spring Boot · SQL · Algorithms Computer Science · English · JPA,https://wuzzuf.net/jobs/p/ePsjl1YRHKMg-Java-Developer-Advansys-ESC-Cairo-Egypt?o=225&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Manager,Happy Joe's Pizza & Ice Cream  Middle East,"Sheikh Zayed, Giza, Egypt",17 days ago,Full Time,Manager · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Information Technology (IT) · IT · Telecommunication Computer Science · Computer Engineering · Project Management,https://wuzzuf.net/jobs/p/qhdiXAtOTFaD-IT-Manager-Happy-Joes-Pizza-Ice-Cream---Middle-East-Giza-Egypt?o=226&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Full Stack Engineer - Alexandria,Caduceus Lane,"San Stefano, Alexandria, Egypt",19 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · Angular · PHP Computer Science · Web Development · Full Stack · Information Technology (IT) · jQuery · Software Development,https://wuzzuf.net/jobs/p/7jVz8yBcNHq8-Senior-Full-Stack-Engineer---Alexandria-Caduceus-Lane-Alexandria-Egypt?o=227&l=sp&t=sj&a=data%20science|search-v3|hpb
Java Tech Lead - Cairo,SSC Egypt,"Cairo, Egypt",9 days ago,Full Time,Manager · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 8 - 10 Yrs of Exp · coding Computer Science · Design · Engineering · Information Technology (IT) · Java · Lead,https://wuzzuf.net/jobs/p/F0frl79Qy4cQ-Java-Tech-Lead---Cairo-SSC-Egypt-Cairo-Egypt?o=228&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Back End Developer - PHP,Chefaa IT,"Maadi, Cairo, Egypt",22 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Back End · Back End Developer Computer Science · developer · Information Technology (IT) · JavaScript · PHP · Software Development,https://wuzzuf.net/jobs/p/PHwhkwwyId5s-Senior-Back-End-Developer---PHP-Chefaa-IT-Cairo-Egypt?o=229&l=sp&t=sj&a=data%20science|search-v3|hpb
GIS Analyst,Confidential,"Heliopolis, Cairo, Egypt",25 days ago,Full Time,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · GIS · Information Technology (IT) Computer Science · Telecom Engineering · JavaScript · Visual Sudio .Net · HTML5,https://wuzzuf.net/jobs/p/5CxUcUFJZqRc-GIS-Analyst-Cairo-Egypt?o=230&l=sp&t=sj&a=data%20science|search-v3|hpb
Head Of Department / All Subjects,Creatives International Schools ( CIS ),"Sharqia, Egypt",10 days ago,Full Time,Manager · Operations/Management · Education/Teaching · 9+ Yrs of Exp · Operations Management · Teaching · Education · Head of Department · Maths Science · Artwork,https://wuzzuf.net/jobs/p/pL8VDLH3CPb2-Head-Of-Department-All-Subjects-Creatives-International-Schools-CIS-Sharqia-Egypt?o=231&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior .Net Full Stack Developer,Tawzef,"Maadi, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · OOP · Git · MongoDB · .Net · Angular · APIs Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/CyVLVB3U4Tk1-Senior-Net-Full-Stack-Developer-Tawzef-Cairo-Egypt?o=232&l=sp&t=sj&a=data%20science|search-v3|hpb
Assistant IT Manager - Cairo,CEUTIKA,"Nasr City, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp · Active Directory · Administration Computer Science · Information Technology (IT) · IT · IT Management · Management · office,https://wuzzuf.net/jobs/p/NWzZvHFFEgda-Assistant-IT-Manager---Cairo-CEUTIKA-Cairo-Egypt?o=233&l=sp&t=sj&a=data%20science|search-v3|hpb
Business Analyst,Talaat Moustafa Group,"Dokki, Giza, Egypt",18 days ago,Full Time,Experienced · Analyst/Research · 2+ Yrs of Exp · business · analytical · Analysis · Business Analysis Computer Science · reports,https://wuzzuf.net/jobs/p/HpMEdVXqan4f-Business-Analyst-Talaat-Moustafa-Group-Giza-Egypt?o=234&l=sp&t=sj&a=data%20science|search-v3|hpb
Cloud Security Engineer,SSC Egypt,"Cairo, Egypt",20 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp · Azure · Computer Engineering · Cloud Computer Science · Security · Azure Security · Application Security · Kubernetes,https://wuzzuf.net/jobs/p/jKKEQxGEnwE8-Cloud-Security-Engineer-SSC-Egypt-Cairo-Egypt?o=235&l=sp&t=sj&a=data%20science|search-v3|hpb
SAP Consultant SD,Confidential,"Obour City, Cairo, Egypt",18 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · SAP · SAP SD · SD · English · Information Technology (IT) Computer Science · ABAP,https://wuzzuf.net/jobs/p/l3Sghp9OdRUv-SAP-Consultant-SD-Cairo-Egypt?o=236&l=sp&t=sj&a=data%20science|search-v3|hpb
Procurement Specialist,Hikma Pharmaceuticals,"6th of October, Giza, Egypt",14 days ago,Full Time,Experienced · Purchasing/Procurement · 2 - 4 Yrs of Exp · Procurement · Purchasing · Pharmacy · SAP Science · Supply Chain · Business Administration · English · Logistics,https://wuzzuf.net/jobs/p/ONPcAVx1r1F9-Procurement-Specialist-Hikma-Pharmaceuticals-Giza-Egypt?o=237&l=sp&t=sj&a=data%20science|search-v3|hpb
Backend / Database Developer - Remotely - UK,Mobile Wave 3,"Nasr City, Cairo, Egypt",22 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Full Stack Development · PHP · MySQL · RESTful APIs · Elasticsearch · lambda · step function · APIs,https://wuzzuf.net/jobs/p/he9Rdaocuftq-Backend-Database-Developer---Remotely---UK-Mobile-Wave-3-Cairo-Egypt?o=238&l=sp&t=sj&a=data%20science|search-v3|hpb
Python Developer,FlairsTech,"Cairo, Egypt",15 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Python · Flask · Docker · AWS · Django · React.js · Angular · Software Development,https://wuzzuf.net/jobs/p/ItXgcrG6BIJb-Python-Developer-FlairsTech-Cairo-Egypt?o=239&l=sp&t=sj&a=data%20science|search-v3|hpb
Developer Golang,Icity,"Maadi, Cairo, Egypt",11 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Information Technology (IT) Computer Science · Software Development · Software Engineering · Ruby,https://wuzzuf.net/jobs/p/DhSwFRpcnbFz-Developer-Golang-Icity-Cairo-Egypt?o=240&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Database Administrator,Confidential,"Alexandria, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 15 Yrs of Exp · Administration · Oracle Oracle Data Guard · Software Development · Software · Maintenance · Information Technology (IT) Computer Science,https://wuzzuf.net/jobs/p/BhfSkitbTsKb-Senior-Database-Administrator-Alexandria-Egypt?o=241&l=sp&t=sj&a=data%20science|search-v3|hpb
Android Developer,Softex,"Nasr City, Cairo, Egypt",15 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp Computer Science · Development · Android · flutter · Kotlin · Mobile Development · Mobile · Software Development,https://wuzzuf.net/jobs/p/BtOOPAPPPaBG-Android-Developer-Softex-Cairo-Egypt?o=242&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior UI/UX Designer,IMS,"Rehab City, Cairo, Egypt",15 days ago,Full Time - Part Time - Freelance / Project,Experienced · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · UI · Design · UXPin · UX · CSS · Engineering · HTML,https://wuzzuf.net/jobs/p/fgg3F7jERmzo-Senior-UIUX-Designer-IMS-Cairo-Egypt?o=243&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Quality Assurance Specialist,MTBIdiagnostics,"Badr City, Cairo, Egypt",15 days ago,Full Time,Experienced · Quality · 4 - 6 Yrs of Exp · Industrial · Quality Assurance · Pharmacy · SAP · Skills Science · Communication · Quality Control · QA,https://wuzzuf.net/jobs/p/Ur0Vw9kXA8Cq-Senior-Quality-Assurance-Specialist-MTBI-diagnostics-Cairo-Egypt?o=244&l=sp&t=sj&a=data%20science|search-v3|hpb
Cloud Architect (AWS & Kubernetes) Knowledge Transfer,Confidential,"6th of October, Giza, Egypt",15 days ago,Part Time - Freelance / Project,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 15 Yrs of Exp · AWS · AWS Cloudformation · Docker · Kubernetes · DevOps · Orchestration · Cloud Infrastructure · Ansible,https://wuzzuf.net/jobs/p/mnm5QI65bOg5-Cloud-Architect-AWS-Kubernetes-Knowledge-Transfer-Giza-Egypt?o=245&l=sp&t=sj&a=data%20science|search-v3|hpb
Software Tester,TRANSSION HOLDINGS,"Maadi, Cairo, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · Information Technology (IT) Computer Science · Quality Control · Software Testing · Performance · English,https://wuzzuf.net/jobs/p/m4L7xU8q325B-Software-Tester-TRANSSION-HOLDINGS-Cairo-Egypt?o=246&l=sp&t=sj&a=data%20science|search-v3|hpb
SQL Server Developer,Genovity,"6th of October, Giza, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · JIRA · Development · Git · RDBMS · MS SQL · SVN · Software Development · SQL,https://wuzzuf.net/jobs/p/QSQNwJNpppVM-SQL-Server-Developer-Genovity-Giza-Egypt?o=247&l=sp&t=sj&a=data%20science|search-v3|hpb
Network Security Manager (Multinational),Pillars,"Cairo, Egypt",12 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Network Security · Cyber Security · Certified Information Security Manager · Internet Security Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/KfWvRb8rf1p3-Network-Security-Manager-Multinational-Pillars-Cairo-Egypt?o=248&l=sp&t=sj&a=data%20science|search-v3|hpb
Microsoft Dynamics CRM Support Engineer,Fawry Banking & Payment Technology Services,"Smart Village, Giza, Egypt",12 days ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp · Application Support · CRM Computer Science · Dynamics CRM · Dynamics · Microsoft Dynamics · Microsoft,https://wuzzuf.net/jobs/p/uNILhzKGGi2e-Microsoft-Dynamics-CRM-Support-Engineer-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?o=249&l=sp&t=sj&a=data%20science|search-v3|hpb
Technical Lead - Cloud Operations,Dimensions Cloud,"Nasr City, Cairo, Egypt",12 days ago,Full Time,Manager · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 10 - 15 Yrs of Exp · Cloud · Information Technology (IT) · Networking · Troubleshooting · Implementation · Management · Microsoft Azure,https://wuzzuf.net/jobs/p/A6RxLyWyfLez-Technical-Lead---Cloud-Operations-Dimensions-Cloud-Cairo-Egypt?o=250&l=sp&t=sj&a=data%20science|search-v3|hpb
